what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211529573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211530212
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211537709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211540312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211560230
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211562303
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211591402
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211599523
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211616247
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211617073
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211629962
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211631536
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211632659
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211633516
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211634404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211637334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211680165
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211683064
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211704993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211706038
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211707082
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211707705
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211735230
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211736539
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211738519
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401211748494
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211749195
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211750193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211750785
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401211757315
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212691322
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212715200
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212873912
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212875221
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212887597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212926078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212927279
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212934136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212935601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212984370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212986926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212986942
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401212987020
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213025844
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213027528
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213044454
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213055957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213057718
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401213077715
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401213085632
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1401213089622
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401213090635
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1401213096683
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401213098584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213099473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213100361
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213101624
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213111708
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401213112768
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401213124301
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401213141259
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213142194
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213143316
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213144423
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213158590
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401213162986
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213164388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213165448
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213166976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213178681
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213187939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213214762
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213221215
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213396698
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213412829
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213466694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213471370
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213487798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213489481
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213504054
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213505504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213696868
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1401213696962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213706688
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213706688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213706812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213752620
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213754817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213768486
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213778679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213798037
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401213798084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213819998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213852152
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1401213852276
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213854786
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213874533
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401213874533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213875936
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213888561
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1401213888592
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213890244
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213898988
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1401213899003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213903835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213939231
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213945855
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213955643
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1401213955658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213976403
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401213997647
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214002151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214024969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214025951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214029287
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214030440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214034072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214051138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214056531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214057716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214059726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214060552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214086565
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214087797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214088872
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1401214089230
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1401214090976
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1401214090976
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1401214090976
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1401214090992
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1401214091007
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1401214091007
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1401214091007
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1401214091007
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1401214091007
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1401214091007
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1401214092550
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1401214092581
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1401214092628
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1401214092644
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1401457323540
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1401457323540
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1401457323586
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1401457323586
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1401457323586
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1401457323586
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1401457323586
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1401457323586
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1401457323602
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1401457323602
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1401457323602
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1401457323602
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1401457323602
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1401457323602
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1401457323602
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1401457323602
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1401457323602
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1401457323602
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1401457323617
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1401457323617
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1401457323617
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1401457323617
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1401457323617
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1401457323617
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1401457323617
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1401457323617
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1401457323633
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1401457323633
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1401457323633
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1401457323633
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1401457323633
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1401457323633
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1401457323633
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1401457323649
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1401457323649
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1401457323649
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1401457323649
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1401457323649
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1401457323649
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1401457323649
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1401457323695
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1401457323695
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1401457323695
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1401457323695
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1401457323695
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1401457323695
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1401457323695
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1401457323695
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1401457323695
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1401457323695
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1401457323711
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1401457323711
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1401457323711
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1401457323711
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1401457323711
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1401457323711
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1401457323711
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1401457323711
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1401457323711
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1401457323711
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1401457323711
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1401457323711
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1401457323727
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1401457323727
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1401457323727
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1401457323727
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1401457323727
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1401457323727
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1401457323727
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1401457323727
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1401457323727
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1401457323742
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1401457323742
os,sysinfo,,,"win32",1401457323742
arch,sysinfo,,,"x86",1401457323742
ws,sysinfo,,,"win32",1401457323742
locale,sysinfo,,,"en_US",1401457323742
processors,sysinfo,,,"2",1401457323742
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1401457323742
java.runtime.version,sysinfo,,,"1.6.0_35-b10",1401457323742
java.specification.name,sysinfo,,,"Java Platform API Specification",1401457323742
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401457323742
java.specification.version,sysinfo,,,"1.6",1401457323742
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401457323742
java.version,sysinfo,,,"1.6.0_35",1401457323742
java.vm.info,sysinfo,,,"mixed mode, sharing",1401457323742
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1401457323742
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401457323742
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401457323742
java.vm.specification.version,sysinfo,,,"1.0",1401457323742
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401457323742
java.vm.version,sysinfo,,,"20.10-b01",1401457323742
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1401457323742
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1401457323758
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1401457323804
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1401457335494
