what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088885800
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088885924
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400088887015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088888573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088893232
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088893310
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088893435
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400088894401
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088895585
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088896801
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088896848
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400088896863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088906197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088907849
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088907958
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088908067
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400088909064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088910435
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088911978
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088912071
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088912165
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400088912991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088914331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088916933
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088917011
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088918226
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400088932905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088934167
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088938795
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088938873
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088938997
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400088944311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088946025
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088954533
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088954642
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400088954767
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400088960516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400088997727
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089003960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089014400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089015412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400089015428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089019542
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089046748
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1400089046779
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1400089046779
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089059354
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089063795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089072864
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089075357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089076323
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089078006
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089078801
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089080640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089081684
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089081699
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089081762
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089084769
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089086904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089171312
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400089173603
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400089175270
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1400089175379
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1400089177171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089180755
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089183950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089184900
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089197226
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400089198862
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400089200295
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1400089204970
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400089205173
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089208320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089208663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089210580
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089223731
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400089225523
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089228780
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089228795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089228873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089245266
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400089246606
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400089250408
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400089252636
