what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402321400617
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402321403689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402321405451
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321407649
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321408351
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321409193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321417114
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321439489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321440362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321441142
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321451791
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321490195
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321493922
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321495465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1402321543147
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402321545548
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1402321672531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402321674169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321684943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321685754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321686798
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321690291
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321698461
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321699350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321700083
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321712604
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321714709
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321727292
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321732749
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321744256
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321745160
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321766382
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1402321857285
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402321861463
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402321867560
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402321869259
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402321870070
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321888921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321889888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321890153
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321892352
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321902019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321913027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321913838
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321914633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321920433
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402321921587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321948406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321949232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321950012
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402321997974
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322010432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322011680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322012522
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322021690
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1402322070463
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402322072084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322074205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322075078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322075857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322082765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322091512
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322092900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322093633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322101179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322131506
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322133175
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322133892
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322149874
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402322222706
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402322253797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322258630
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322263682
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402322264821
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402322265600
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402322266832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322284514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322285839
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322286634
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322321951
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322341348
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322342127
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322342891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1402322345589
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1402322372018
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402322374279
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402322374949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1402322394237
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1402322399413
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1402322409143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402322410390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402322410967
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402322411357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1402322452334
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402322454018
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402322454454
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1402322454906
